City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Date
0,Hermanus,ZA,-34.4187,19.2345,49.37,73,1,4.81,clear sky,2022-07-21 04:54:12
1,Tommot,RU,58.9564,126.2925,78.12,56,25,4.83,light rain,2022-07-21 04:58:43
2,Severo-Kurilsk,RU,50.6789,156.125,52.27,97,99,15.5,overcast clouds,2022-07-21 04:58:44
3,Ixtapa,MX,20.7,-105.2,78.53,95,63,2.8,broken clouds,2022-07-21 04:58:44
4,Albany,US,42.6001,-73.9662,79.18,75,16,4.59,few clouds,2022-07-21 04:58:44
5,Opuwo,NA,-18.0607,13.84,52.45,38,0,5.37,clear sky,2022-07-21 04:58:45
6,Sao Felix Do Xingu,BR,-6.6447,-51.995,74.17,53,88,1.48,overcast clouds,2022-07-21 04:58:45
7,Ust-Nera,RU,64.5667,143.2,71.33,57,100,7.72,overcast clouds,2022-07-21 04:58:45
8,Punta Arenas,CL,-53.15,-70.9167,32.11,80,20,18.41,few clouds,2022-07-21 04:58:42
9,Ca Mau,VN,9.1769,105.15,80.82,84,100,5.59,overcast clouds,2022-07-21 04:58:46
10,Jacareacanga,BR,-6.2222,-57.7528,77.2,57,90,0.87,overcast clouds,2022-07-21 04:58:46
11,Brae,GB,60.3964,-1.353,52.56,79,97,15.84,overcast clouds,2022-07-21 04:58:46
12,Yumen,CN,40.2833,97.2,73.92,24,11,15.95,few clouds,2022-07-21 04:49:27
13,Kapaa,US,22.0752,-159.319,80.19,79,16,4.0,few clouds,2022-07-21 04:58:47
14,Tuatapere,NZ,-46.1333,167.6833,45.37,84,100,4.99,overcast clouds,2022-07-21 04:58:47
15,Ullapool,GB,57.8987,-5.1604,54.36,94,98,5.12,overcast clouds,2022-07-21 04:58:48
16,Port Alfred,ZA,-33.5906,26.891,55.18,95,65,3.0,broken clouds,2022-07-21 04:58:48
17,Ushuaia,AR,-54.8,-68.3,29.86,86,100,18.41,light snow,2022-07-21 04:56:02
18,Bluff,NZ,-46.6,168.3333,47.8,72,100,9.95,overcast clouds,2022-07-21 04:58:49
19,Tessalit,ML,20.1986,1.0114,80.24,52,50,14.05,scattered clouds,2022-07-21 04:58:49
20,Nanortalik,GL,60.1432,-45.2371,48.85,87,10,13.47,clear sky,2022-07-21 04:58:49
21,Yellowknife,CA,62.456,-114.3525,66.72,42,20,10.36,few clouds,2022-07-21 04:58:50
22,Carnarvon,AU,-24.8667,113.6333,68.65,87,100,19.73,overcast clouds,2022-07-21 04:58:50
23,Rikitea,PF,-23.1203,-134.9692,73.53,76,0,6.02,light rain,2022-07-21 04:58:51
24,Atuona,PF,-9.8,-139.0333,77.58,75,28,15.95,scattered clouds,2022-07-21 04:58:51
25,Khatanga,RU,71.9667,102.5,57.2,45,100,20.6,overcast clouds,2022-07-21 04:58:51
26,Sedona,US,34.8697,-111.761,82.98,48,100,2.39,overcast clouds,2022-07-21 04:57:30
27,Ponta Do Sol,PT,32.6667,-17.1,71.71,67,10,5.93,clear sky,2022-07-21 04:58:52
28,Aripuana,BR,-9.1667,-60.6333,70.56,55,0,2.08,clear sky,2022-07-21 04:58:52
29,Qaanaaq,GL,77.484,-69.3632,41.25,78,100,7.38,overcast clouds,2022-07-21 04:58:52
30,Hamilton,US,39.1834,-84.5333,79.57,89,0,1.01,clear sky,2022-07-21 04:55:01
31,Peniche,PT,39.3558,-9.3811,67.28,93,31,13.71,scattered clouds,2022-07-21 04:58:53
32,Arraial Do Cabo,BR,-22.9661,-42.0278,70.12,83,50,10.67,scattered clouds,2022-07-21 04:56:30
33,Bredasdorp,ZA,-34.5322,20.0403,43.18,87,0,5.59,clear sky,2022-07-21 04:58:54
34,Avarua,CK,-21.2078,-159.775,69.85,78,75,10.36,light rain,2022-07-21 04:58:54
35,Jamestown,US,42.097,-79.2353,75.06,86,75,9.22,broken clouds,2022-07-21 04:55:55
36,Mataura,NZ,-46.1927,168.8643,47.48,91,100,2.89,overcast clouds,2022-07-21 04:58:55
37,Ada,US,43.4166,-116.1262,81.66,27,0,8.99,clear sky,2022-07-21 04:58:09
38,Cabo San Lucas,MX,22.8909,-109.9124,89.62,55,5,3.0,clear sky,2022-07-21 04:50:12
39,Charters Towers,AU,-20.1,146.2667,73.13,45,39,10.09,scattered clouds,2022-07-21 04:58:55
40,Harper,LR,4.375,-7.7169,73.22,74,92,6.87,overcast clouds,2022-07-21 04:58:56
41,Daru,PG,-9.0763,143.2092,79.48,81,71,12.1,broken clouds,2022-07-21 04:58:56
42,Coquimbo,CL,-29.9533,-71.3436,53.33,87,100,3.44,overcast clouds,2022-07-21 04:58:56
43,Sechura,PE,-5.5569,-80.8222,62.53,84,43,11.23,scattered clouds,2022-07-21 04:58:57
44,Shangzhi,CN,45.2167,127.9667,82.71,60,43,6.71,scattered clouds,2022-07-21 04:58:57
45,Valladolid,ES,41.5833,-4.6667,62.83,79,1,5.99,clear sky,2022-07-21 04:58:57
46,Avera,US,33.194,-82.5271,75.54,82,99,8.93,overcast clouds,2022-07-21 04:53:14
47,Victor Harbor,AU,-35.5667,138.6167,60.67,77,13,14.56,few clouds,2022-07-21 04:59:58
48,New Norfolk,AU,-42.7826,147.0587,51.3,54,0,1.68,clear sky,2022-07-21 04:59:58
49,Busselton,AU,-33.65,115.3333,61.45,65,39,18.32,scattered clouds,2022-07-21 04:59:58
50,Nasirabad,IN,26.3,74.7333,84.61,70,100,15.5,overcast clouds,2022-07-21 04:59:59
51,Cape Town,ZA,-33.9258,18.4232,55.38,72,0,2.3,clear sky,2022-07-21 04:59:34
52,Vaini,TO,-21.2,-175.2,77.16,83,20,8.05,few clouds,2022-07-21 04:59:59
53,Asgabat,TM,37.95,58.3833,89.46,43,0,11.5,clear sky,2022-07-21 05:00:00
54,Barrow,US,71.2906,-156.7887,38.28,86,100,15.28,overcast clouds,2022-07-21 05:00:00
55,Taltal,CL,-25.4,-70.4833,56.41,89,100,1.48,overcast clouds,2022-07-21 05:00:00
56,Ancud,CL,-41.8697,-73.8203,40.23,63,65,13.04,broken clouds,2022-07-21 04:54:18
57,Puerto Ayora,EC,-0.7393,-90.3518,68.56,94,80,5.01,broken clouds,2022-07-21 05:00:01
58,Wenling,CN,28.3669,121.36,89.22,73,46,10.54,scattered clouds,2022-07-21 05:00:01
59,Tripoli,LY,32.8752,13.1875,78.33,64,0,8.28,clear sky,2022-07-21 05:00:02
60,Mahebourg,MU,-20.4081,57.7,73.26,67,78,21.63,light rain,2022-07-21 05:00:02
61,Torbay,CA,47.6666,-52.7314,62.58,86,100,8.99,overcast clouds,2022-07-21 05:00:03
62,Norwich,GB,52.6278,1.2983,64.47,84,100,11.5,overcast clouds,2022-07-21 05:00:03
63,Beringovskiy,RU,63.05,179.3167,47.91,69,89,14.0,overcast clouds,2022-07-21 05:00:04
64,Kanye,BW,-24.9667,25.3327,46.27,85,7,4.74,clear sky,2022-07-21 05:00:05
65,Aswan,EG,24.0934,32.907,88.9,23,0,6.91,clear sky,2022-07-21 04:59:43
66,Newark,US,40.7357,-74.1724,84.33,67,0,10.0,clear sky,2022-07-21 04:57:11
67,Kodiak,US,57.79,-152.4072,52.74,85,100,7.63,overcast clouds,2022-07-21 05:00:07
68,Namatanai,PG,-3.6667,152.4333,84.04,69,40,8.01,scattered clouds,2022-07-21 04:51:49
69,Saint-Philippe,RE,-21.3585,55.7679,71.19,77,47,17.58,scattered clouds,2022-07-21 05:00:08
70,Tucurui,BR,-3.7661,-49.6725,75.74,69,66,3.0,broken clouds,2022-07-21 05:00:08
71,Vila Velha,BR,-20.3297,-40.2925,67.95,92,9,6.06,clear sky,2022-07-21 05:00:09
72,Rawson,AR,-43.3002,-65.1023,41.04,45,0,25.79,clear sky,2022-07-21 04:54:24
73,Tingambato,MX,19.5,-101.8667,60.01,80,87,4.85,overcast clouds,2022-07-21 05:00:09
74,Caravelas,BR,-17.7125,-39.2481,69.49,81,1,5.17,clear sky,2022-07-21 05:00:10
75,Mahanoro,MG,-19.9,48.8,67.98,79,51,7.43,light rain,2022-07-21 05:00:11
76,College,US,64.8569,-147.8028,66.2,61,83,9.6,broken clouds,2022-07-21 05:00:12
77,Komsomolskiy,UZ,40.4272,71.7189,93.92,20,0,4.61,clear sky,2022-07-21 05:00:12
78,Chuy,UY,-33.6971,-53.4616,58.17,99,75,7.29,broken clouds,2022-07-21 05:00:13
79,San Patricio,US,28.017,-97.5169,85.86,79,1,15.32,clear sky,2022-07-21 04:55:31
80,Chalus,IR,36.655,51.4204,79.77,84,92,7.67,overcast clouds,2022-07-21 05:00:14
81,Fraserburgh,GB,57.6874,-2.0184,54.64,89,67,12.08,broken clouds,2022-07-21 05:00:15
82,Hofn,IS,64.2539,-15.2082,51.76,81,60,3.69,broken clouds,2022-07-21 05:00:15
83,Tiznit,MA,29.5833,-9.5,87.85,19,49,9.64,scattered clouds,2022-07-21 05:00:16
84,Codroipo,IT,45.96,12.9792,74.66,73,9,4.14,clear sky,2022-07-21 05:00:16
85,Goderich,CA,43.7501,-81.7165,71.91,83,5,8.05,clear sky,2022-07-21 04:55:40
86,Acapulco,MX,16.8634,-99.8901,80.92,87,100,3.0,overcast clouds,2022-07-21 05:00:15
87,Provideniya,RU,64.3833,-173.3,44.71,70,75,20.13,broken clouds,2022-07-21 05:00:17
88,Kruisfontein,ZA,-34.0033,24.7314,46.89,91,5,7.31,clear sky,2022-07-21 04:51:47
89,Rocha,UY,-34.4833,-54.3333,60.01,96,52,8.86,broken clouds,2022-07-21 04:56:56
90,Kawalu,ID,-7.3817,108.2082,77.22,78,95,4.99,overcast clouds,2022-07-21 04:53:13
91,Tiksi,RU,71.6872,128.8694,42.71,78,15,21.14,few clouds,2022-07-21 04:54:19
92,Monrovia,LR,6.3005,-10.7969,75.27,77,100,10.85,overcast clouds,2022-07-21 04:56:11
93,Synya,RU,65.3718,58.0387,69.19,48,21,3.29,few clouds,2022-07-21 05:01:18
94,Lasa,IT,46.6166,10.7002,64.36,85,48,1.5,scattered clouds,2022-07-21 05:01:19
95,Wharton,US,29.3116,-96.1027,82.98,90,0,4.61,clear sky,2022-07-21 05:00:43
96,Necochea,AR,-38.5473,-58.7368,54.91,60,10,16.28,clear sky,2022-07-21 05:01:19
97,Kahului,US,20.8947,-156.47,74.97,82,65,13.33,broken clouds,2022-07-21 05:01:20
98,Talcahuano,CL,-36.7167,-73.1167,52.63,94,81,0.89,broken clouds,2022-07-21 05:01:20
99,Sao Filipe,CV,14.8961,-24.4956,75.29,90,45,5.12,scattered clouds,2022-07-21 05:01:20
100,Georgetown,MY,5.4112,100.3354,89.53,71,20,3.44,few clouds,2022-07-21 04:58:08
101,Kaithal,IN,29.8,76.3833,78.28,88,100,8.12,light rain,2022-07-21 04:59:53
102,Aklavik,CA,68.2191,-135.0107,59.36,56,100,7.94,overcast clouds,2022-07-21 04:51:46
103,Mar Del Plata,AR,-38.0023,-57.5575,54.09,70,0,17.27,clear sky,2022-07-21 04:56:28
104,Lebu,CL,-37.6167,-73.65,49.57,92,93,5.17,overcast clouds,2022-07-21 04:53:12
105,Esperance,AU,-33.8667,121.9,57.04,77,100,17.31,light rain,2022-07-21 05:01:22
106,Hami,CN,42.8,93.45,81.28,19,22,10.02,few clouds,2022-07-21 04:53:07
107,East London,ZA,-33.0153,27.9116,59.07,84,17,11.81,few clouds,2022-07-21 05:01:22
108,Cidreira,BR,-30.1811,-50.2056,60.57,95,5,11.32,clear sky,2022-07-21 05:01:23
109,Butaritari,KI,3.0707,172.7902,80.85,77,94,7.65,moderate rain,2022-07-21 05:01:23
110,Nikolskoye,RU,59.7035,30.7861,69.87,73,5,8.66,clear sky,2022-07-21 05:01:23
111,Chokurdakh,RU,70.6333,147.9167,59.74,25,52,10.09,broken clouds,2022-07-21 05:01:24
112,Saskylakh,RU,71.9167,114.0833,61.02,44,25,19.01,scattered clouds,2022-07-21 05:01:24
113,Paita,PE,-5.0892,-81.1144,62.29,86,39,9.57,scattered clouds,2022-07-21 05:01:25
114,Hithadhoo,MV,-0.6,73.0833,80.98,70,100,4.34,overcast clouds,2022-07-21 05:01:25
115,Iqaluit,CA,63.7506,-68.5145,53.33,87,100,10.36,light rain,2022-07-21 05:01:25
116,Lata,PT,40.1629,-8.3327,58.57,88,0,1.54,clear sky,2022-07-21 04:51:59
117,Asau,RO,46.4333,26.4,69.28,67,0,4.47,clear sky,2022-07-21 05:01:26
118,Mount Darwin,ZW,-16.7725,31.5838,54.84,88,6,3.69,clear sky,2022-07-21 05:01:26
119,Andros Town,BS,24.7,-77.7667,82.72,73,14,14.43,few clouds,2022-07-21 05:01:27
120,Hobart,AU,-42.8794,147.3294,51.66,64,20,8.05,few clouds,2022-07-21 04:57:05
121,Coahuayana,MX,18.7333,-103.6833,79.54,94,19,2.04,few clouds,2022-07-21 04:51:49
122,High Level,CA,58.5169,-117.136,66.31,68,20,2.3,few clouds,2022-07-21 04:50:04
123,Thunder Bay,CA,48.4001,-89.3168,67.98,88,0,8.05,clear sky,2022-07-21 04:58:13
124,Sereflikochisar,TR,38.9393,33.5386,64.09,48,0,8.79,clear sky,2022-07-21 05:01:28
125,Drovyanaya,RU,51.5833,113.0333,77.5,39,38,5.35,scattered clouds,2022-07-21 05:01:28
126,Olinda,BR,-8.0089,-34.8553,71.33,94,75,11.5,mist,2022-07-21 04:48:52
127,Vilhena,BR,-12.7406,-60.1458,65.48,47,13,3.11,few clouds,2022-07-21 05:00:12
128,Eresos,GR,39.1667,25.9333,72.9,74,0,18.84,clear sky,2022-07-21 05:01:29
129,Faanui,PF,-16.4833,-151.75,77.67,72,8,13.65,light rain,2022-07-21 05:01:29
130,Jizan,SA,17.3333,42.6667,90.66,57,96,3.71,overcast clouds,2022-07-21 05:01:30
131,Santa Maria,BR,-29.6842,-53.8069,63.5,91,36,4.76,scattered clouds,2022-07-21 05:01:30
132,Bethel,US,41.3712,-73.414,78.64,82,0,3.49,clear sky,2022-07-21 05:00:07
133,Eureka,US,40.8021,-124.1637,56.62,90,24,5.79,few clouds,2022-07-21 05:01:31
134,Wattegama,LK,6.7989,81.4808,89.73,54,90,3.91,overcast clouds,2022-07-21 05:01:31
135,Santiago,CL,-33.4569,-70.6483,50.85,69,0,3.44,clear sky,2022-07-21 04:58:58
136,Castro,BR,-24.7911,-50.0119,54.23,95,16,4.23,few clouds,2022-07-21 05:01:32
137,Fortuna,US,40.5982,-124.1573,56.35,89,15,4.79,few clouds,2022-07-21 05:01:32
138,Luganville,VU,-15.5333,167.1667,82.29,75,14,9.86,few clouds,2022-07-21 05:01:32
139,Bengkulu,ID,-3.8004,102.2655,83.98,68,24,5.99,few clouds,2022-07-21 04:54:26
140,Sulangan,PH,11.1373,123.7228,85.57,66,100,3.4,moderate rain,2022-07-21 05:02:33
141,Pueblo Nuevo,MX,23.3833,-105.3833,59.52,93,65,2.89,broken clouds,2022-07-21 05:02:33
142,Sao Joao Da Barra,BR,-21.6403,-41.0511,66.45,94,1,8.72,clear sky,2022-07-21 04:57:00
143,Souillac,MU,-20.5167,57.5167,69.35,69,73,20.38,light rain,2022-07-21 05:02:34
144,Palana,RU,59.1167,159.9667,56.89,63,65,15.86,broken clouds,2022-07-21 05:02:34
145,Nome,US,64.5011,-165.4064,47.16,92,100,11.7,light rain,2022-07-21 04:55:34
146,Verkhoyansk,RU,67.5447,133.385,61.63,50,100,5.06,overcast clouds,2022-07-21 05:02:34
147,Tura,IN,25.5198,90.2201,83.28,78,99,4.29,overcast clouds,2022-07-21 05:02:35
148,Codrington,AU,-38.2667,141.9667,59.41,61,3,10.33,clear sky,2022-07-21 04:55:38
149,Tasiilaq,GL,65.6145,-37.6368,35.76,80,100,5.99,overcast clouds,2022-07-21 05:02:35
150,Yenagoa,NG,4.9247,6.2642,71.82,87,100,4.38,overcast clouds,2022-07-21 05:02:36
151,Lomovka,RU,53.9194,58.3672,64.71,56,2,9.89,clear sky,2022-07-21 05:02:36
152,Chapais,CA,49.7834,-74.8492,62.58,98,100,7.31,overcast clouds,2022-07-21 05:02:36
153,Channel-Port Aux Basques,CA,47.5702,-59.1367,60.06,91,82,23.6,broken clouds,2022-07-21 05:00:45
154,Cherskiy,RU,68.75,161.3,46.49,43,16,19.37,few clouds,2022-07-21 05:02:37
155,Timizart,DZ,36.8,4.2667,73.83,45,0,5.46,clear sky,2022-07-21 05:02:38
156,Okhotsk,RU,59.3833,143.3,63.39,81,94,8.16,overcast clouds,2022-07-21 05:02:38
157,Ongandjera,NA,-17.8833,15.0667,52.5,34,0,8.23,clear sky,2022-07-21 05:02:39
158,Ardabil,IR,38.2498,48.2933,67.39,56,0,5.95,clear sky,2022-07-21 05:00:32
159,Ribeira Grande,PT,38.5167,-28.7,72.16,87,16,3.62,few clouds,2022-07-21 05:02:39
160,Mnogovershinnyy,RU,53.9353,139.9242,62.22,72,99,7.4,overcast clouds,2022-07-21 05:02:40
161,Gravelbourg,CA,49.8834,-106.5512,64.45,53,0,1.57,clear sky,2022-07-21 05:02:40
162,Sinnamary,GF,5.3833,-52.95,76.66,87,25,4.72,scattered clouds,2022-07-21 05:02:41
163,Thompson,CA,55.7435,-97.8558,58.26,79,92,4.18,overcast clouds,2022-07-21 05:02:08
164,Camana,PE,-16.6228,-72.7111,59.83,86,98,5.48,overcast clouds,2022-07-21 05:02:41
165,Biltine,TD,14.5333,20.9167,82.17,52,100,10.4,overcast clouds,2022-07-21 05:02:42
166,Kloulklubed,PW,7.0419,134.2556,84.7,71,62,2.98,broken clouds,2022-07-21 05:02:42
167,Xingyi,CN,24.1877,102.817,71.78,80,100,4.79,overcast clouds,2022-07-21 05:02:43
168,Honningsvag,NO,70.9821,25.9704,58.75,77,75,12.66,broken clouds,2022-07-21 05:02:43
169,Cartagena,CO,10.3997,-75.5144,78.94,89,35,11.41,scattered clouds,2022-07-21 05:00:01
170,Liliani,PK,32.2065,72.9537,79.9,85,100,9.28,overcast clouds,2022-07-21 05:02:44
171,Ketchikan,US,55.3422,-131.6461,54.39,87,100,5.39,overcast clouds,2022-07-21 05:02:44
172,Evensk,RU,61.95,159.2333,67.87,40,20,4.23,few clouds,2022-07-21 04:56:58
173,Mount Gambier,AU,-37.8333,140.7667,59.74,55,3,7.72,clear sky,2022-07-21 05:02:44
174,Maun,BW,-19.9833,23.4167,56.66,59,49,5.12,scattered clouds,2022-07-21 05:02:45
175,Acajutla,SV,13.5928,-89.8275,80.04,74,61,3.42,broken clouds,2022-07-21 05:00:29
176,Kangaatsiaq,GL,68.3065,-53.4641,44.24,97,100,9.08,light rain,2022-07-21 05:02:46
177,Dikson,RU,73.5069,80.5464,38.98,93,100,31.92,light rain,2022-07-21 05:02:46
178,Banjar,ID,-8.19,114.9675,87.66,56,78,2.46,broken clouds,2022-07-21 05:02:46
179,Jaru,BR,-10.4389,-62.4664,71.11,49,1,2.13,clear sky,2022-07-21 05:02:47
180,Vila Do Maio,CV,15.1333,-23.2167,75.69,89,95,5.08,overcast clouds,2022-07-21 05:02:47
181,Akkermanovka,RU,51.2467,58.2391,70.97,44,41,6.89,scattered clouds,2022-07-21 05:02:47
182,Itarema,BR,-2.9248,-39.9167,72.82,89,44,8.61,scattered clouds,2022-07-21 05:02:48
183,Mukhen,RU,48.1,136.1,71.1,77,100,6.96,overcast clouds,2022-07-21 05:03:48
184,Salisbury,GB,51.0693,-1.7957,61.48,79,100,9.26,overcast clouds,2022-07-21 05:02:51
185,Tangjiazhuang,CN,39.7333,118.45,85.44,57,18,7.81,few clouds,2022-07-21 05:03:49
186,Koumac,NC,-20.5667,164.2833,81.01,69,43,5.5,scattered clouds,2022-07-21 05:03:49
187,Shiozawa,JP,37.0333,138.85,74.7,89,100,1.83,overcast clouds,2022-07-21 05:03:50
188,Romanovo,RU,52.6182,81.2271,81.59,42,63,15.82,broken clouds,2022-07-21 05:03:50
189,La Ronge,CA,55.1001,-105.2842,56.46,78,78,7.47,broken clouds,2022-07-21 05:00:45
190,Cockburn Town,TC,21.4612,-71.1419,82.0,79,2,21.79,clear sky,2022-07-21 04:50:48
191,Providencia,MX,28.7167,-111.5833,93.2,34,100,8.57,overcast clouds,2022-07-21 05:03:51
192,Araouane,ML,18.9048,-3.5265,85.57,51,27,5.82,scattered clouds,2022-07-21 05:03:51
193,Omboue,GA,-1.5746,9.2618,72.03,87,100,6.96,overcast clouds,2022-07-21 05:03:51
194,Jurm,AF,36.8648,70.8342,86.38,21,0,3.27,clear sky,2022-07-21 05:03:52
195,Viedma,AR,-40.8135,-62.9967,46.72,39,83,20.18,broken clouds,2022-07-21 05:03:52
196,Saquena,PE,-4.6667,-73.5167,71.6,97,77,2.8,broken clouds,2022-07-21 05:03:53
197,Ilulissat,GL,69.2167,-51.1,50.02,71,100,3.44,light rain,2022-07-21 05:03:53
198,Leningradskiy,RU,69.3833,178.4167,33.04,98,100,19.8,light snow,2022-07-21 04:58:14
199,Odweyne,SO,9.4092,45.064,70.38,58,87,24.76,overcast clouds,2022-07-21 05:03:54
200,Jinchang,CN,38.4953,102.1739,59.97,58,100,12.48,light rain,2022-07-21 05:03:54
201,Kaitangata,NZ,-46.2817,169.8464,44.04,84,95,7.43,overcast clouds,2022-07-21 05:03:54
202,Roebourne,AU,-20.7833,117.1333,80.26,28,5,4.9,clear sky,2022-07-21 05:03:55
203,Bereda,ES,43.2686,-7.5406,61.57,100,99,5.55,overcast clouds,2022-07-21 05:03:55
204,Baracoa,CU,20.3467,-74.4958,80.62,85,97,8.95,overcast clouds,2022-07-21 05:03:56
205,Lagoa,PT,39.05,-27.9833,70.7,85,18,5.7,few clouds,2022-07-21 05:03:09
206,Salalah,OM,17.0151,54.0924,77.09,94,100,5.75,haze,2022-07-21 05:03:56
207,Abha,SA,18.2164,42.5053,70.05,60,99,5.75,overcast clouds,2022-07-21 05:03:56
208,Mongo,TD,12.1844,18.693,75.7,83,76,5.7,broken clouds,2022-07-21 05:03:57
209,Port Lincoln,AU,-34.7333,135.8667,56.34,62,40,15.46,scattered clouds,2022-07-21 05:03:57
210,Olafsvik,IS,64.8945,-23.7142,50.86,71,92,3.94,overcast clouds,2022-07-21 04:58:11
211,Carutapera,BR,-1.195,-46.02,74.48,93,29,4.12,scattered clouds,2022-07-21 05:03:58
212,Inirida,CO,3.8653,-67.9239,72.03,97,93,1.7,light rain,2022-07-21 05:03:58
213,Kavaratti,IN,10.5669,72.642,80.87,79,100,21.05,overcast clouds,2022-07-21 04:58:03
214,Pacific Grove,US,36.6177,-121.9166,60.82,92,37,11.01,scattered clouds,2022-07-21 04:55:37
215,Pakokku,MM,21.3333,95.1,93.69,50,95,1.57,overcast clouds,2022-07-21 05:03:59
216,Pevek,RU,69.7008,170.3133,32.45,94,97,16.55,overcast clouds,2022-07-21 05:03:59
217,Grindavik,IS,63.8424,-22.4338,48.67,93,75,6.91,moderate rain,2022-07-21 05:04:00
218,Lacombe,CA,52.4668,-113.7353,60.33,86,2,4.94,clear sky,2022-07-21 05:00:07
219,Reconquista,AR,-29.15,-59.65,68.2,93,100,6.67,overcast clouds,2022-07-21 05:04:00
220,Norman Wells,CA,65.282,-126.8329,66.65,57,86,7.34,overcast clouds,2022-07-21 05:04:01
221,Carballo,ES,43.213,-8.691,65.89,93,67,5.08,broken clouds,2022-07-21 05:04:01
222,Rio Gallegos,AR,-51.6226,-69.2181,30.25,80,0,18.41,clear sky,2022-07-21 04:55:24
223,Tuktoyaktuk,CA,69.4541,-133.0374,42.48,91,86,5.95,overcast clouds,2022-07-21 05:04:01
224,Chicama,PE,-7.8447,-79.1469,59.54,87,26,6.64,scattered clouds,2022-07-21 05:04:02
